Municipio;¡rea;AÒo
PAYA;0,06094;2009
PAYA;1,504483;2009
PAYA;0,06094;2009
PAYA;0,060943;2009
PAYA;0,060941;2009
PAYA;0,121602;2009
PAYA;0,060942;2009
PAYA;0,060946;2009
PAYA;0,534363;2009
PAYA;0,121616;2009
PAYA;1,544888;2009
PAYA;0,060938;2009
PAYA;0,121597;2009
PAYA;0,358709;2009
PAYA;0,121603;2009
PAYA;0,060943;2009
PAYA;0,239276;2009
PAYA;0,206352;2009
PAYA;0,121612;2009
PAYA;0,211007;2009
PAYA;0,060941;2009
PAYA;0,060941;2009
PAYA;0,060946;2009
PAYA;0,060947;2009
PAYA;0,060945;2009
PAYA;0,060941;2009
PAYA;0,06097;2009
PAYA;1,050204;2009
PAYA;0,060944;2009
PAYA;0,121598;2009
PAYA;0,493658;2009
PAYA;0,060947;2009
PAYA;0,060945;2009
PAYA;1,015891;2009
PAYA;0,121617;2009
PAYA;0,598659;2009
PAYA;0,060946;2009
PAYA;0,120216;2009
PAYA;0,060946;2009
PAYA;0,74467;2009
PAYA;0,240244;2009
PAYA;0,676644;2009
PAYA;0,060945;2009
PAYA;0,060948;2009
PAYA;0,120219;2009
PAYA;0,060945;2009
PAYA;0,239293;2009
PAYA;0,49772;2009
PAYA;0,293226;2009
PAYA;0,060947;2009
PAYA;0,060947;2009
PAYA;0,370353;2009
PAYA;0,060946;2009
PAYA;0,961145;2009
PAYA;0,060943;2009
PAYA;0,120202;2009
PAYA;1,667956;2009
PAYA;0,211035;2009
PAYA;0,315404;2009
PAYA;0,060948;2009
PAYA;0,06097;2009
PAYA;0,060945;2009
PAYA;0,121598;2009
PAYA;0,060945;2009
PAYA;0,060943;2009
PAYA;0,060945;2009
PAYA;0,12022;2009
PAYA;0,060943;2009
PAYA;0,060944;2009
PAYA;0,50711;2009
PAYA;0,060941;2009
PAYA;0,060944;2009
PAYA;0,060949;2009
PAYA;0,060949;2009
PAYA;0,517776;2009
PAYA;1,754314;2009
PAYA;0,121621;2009
PAYA;0,060947;2009
PAYA;0,120195;2009
PAYA;1,013283;2009
PAYA;0,06094;2009
PAYA;0,178521;2009
PAYA;1,628929;2009
PAYA;0,06094;2009
PAYA;0,060971;2009
PAYA;0,121607;2009
PAYA;0,060941;2009
PAYA;0,178523;2009
PAYA;0,060947;2009
PAYA;0,210952;2009
PAYA;0,060943;2009
PAYA;0,060945;2009
PAYA;0,060945;2009
PAYA;0,464036;2009
PAYA;0,060974;2009
PAYA;0,120205;2009
PAYA;0,120209;2009
PAYA;0,060971;2009
PAYA;0,060973;2009
PAYA;0,120195;2009
PAYA;0,060973;2009
PAYA;0,060973;2009
PAYA;0,060945;2009
PAYA;0,121603;2009
PAYA;1,153791;2009
PAYA;0,852213;2009
PAYA;0,060947;2009
PAYA;0,597094;2009
PAYA;0,060948;2009
PAYA;0,060974;2009
PAYA;0,060973;2009
PAYA;0,060974;2009
PAYA;0,06095;2009
PAYA;0,121626;2009
PAYA;0,631301;2009
PAYA;2,247175;2009
PAYA;0,341056;2009
PAYA;0,121617;2009
PAYA;0,060947;2009
PAYA;0,120194;2009
PAYA;0,060949;2009
PAYA;0,960422;2009
PAYA;0,121623;2009
PAYA;1,285434;2009
PAYA;0,121627;2009
PAYA;0,060949;2009
PAYA;0,121619;2009
PAYA;0,060974;2009
PAYA;0,479668;2009
PAYA;0,576234;2009
PAYA;0,120219;2009
PAYA;0,05703;2009
PAYA;0,120219;2009
PAYA;0,057052;2009
PAYA;0,089056;2009
PAYA;0,120227;2009
PAYA;0,267168;2009
PAYA;0,060942;2009
PAYA;0,103493;2009
PAYA;0,057052;2009
PAYA;1,823016;2009
PAYA;0,060975;2009
PAYA;0,121611;2009
PAYA;0,060951;2009
PAYA;2,923654;2009
PAYA;0,060948;2009
PAYA;0,534341;2009
PAYA;0,12161;2009
PAYA;0,542029;2009
PAYA;0,121622;2009
PAYA;0,183817;2009
PAYA;0,060947;2009
PAYA;0,060948;2009
PAYA;0,060976;2009
PAYA;0,060948;2009
PAYA;0,060949;2009
PAYA;0,120223;2009
PAYA;0,121606;2009
PAYA;0,060945;2009
PAYA;0,060945;2009
PAYA;0,060946;2009
PAYA;0,209032;2009
PAYA;0,120223;2009
PAYA;0,275044;2009
PAYA;0,121631;2009
PAYA;0,120231;2009
PAYA;0,018479;2009
PAYA;0,060953;2009
PAYA;0,121633;2009
PAYA;0,060954;2009
PAYA;0,239306;2009
PAYA;0,060954;2009
PAYA;0,12023;2009
PAYA;0,457108;2009
PAYA;0,060954;2009
PAYA;0,120217;2009
PAYA;0,498352;2009
PAYA;0,183829;2009
PAYA;1,78472;2009
PAYA;0,116697;2009
PAYA;0,293039;2009
PAYA;0,060946;2009
PAYA;3,366482;2009
PAYA;0,060946;2009
PAYA;0,183833;2009
PAYA;0,060955;2009
PAYA;0,060954;2009
PAYA;0,060955;2009
PAYA;0,239325;2009
PAYA;0,060954;2009
PAYA;0,121634;2009
PAYA;0,060947;2009
PAYA;0,089064;2009
PAYA;0,060948;2009
PAYA;0,556315;2009
PAYA;0,060955;2009
PAYA;0,060956;2009
PAYA;0,121638;2009
PAYA;0,060956;2009
PAYA;0,060956;2009
PAYA;2,601246;2009
PAYA;0,060956;2009
PAYA;1,008516;2009
PAYA;0,060956;2009
PAYA;0,057043;2009
PAYA;0,120239;2009
PAYA;0,060956;2009
PAYA;0,060957;2009
PAZ DE RÕO;0,183645;2009
PAZ DE RÕO;0,3162;2009
PAZ DE RÕO;0,06091;2009
PAZ DE RÕO;0,060913;2009
PAZ DE RÕO;0,239032;2009
PAZ DE RÕO;0,120077;2009
PAZ DE RÕO;0,060913;2009
PAZ DE RÕO;0,178317;2009
PAZ DE RÕO;0,060914;2009
PAZ DE RÕO;0,060914;2009
PAZ DE RÕO;0,121486;2009
PAZ DE RÕO;0,060915;2009
PAZ DE RÕO;0,120081;2009
PESCA;0,060942;2009
PESCA;0,240115;2009
PESCA;0,578854;2009
PESCA;0,060945;2009
PESCA;0,534066;2009
PESCA;0,060943;2009
PESCA;0,060945;2009
PESCA;0,060949;2009
PESCA;0,060949;2009
PESCA;0,121555;2009
PESCA;0,060949;2009
PESCA;0,239218;2009
PESCA;0,121556;2009
PESCA;0,534104;2009
PESCA;0,183777;2009
PESCA;0,12156;2009
PESCA;0,06095;2009
PESCA;0,060951;2009
PESCA;0,060952;2009
PESCA;0,178465;2009
PESCA;0,060953;2009
PESCA;0,060952;2009
PESCA;0,060953;2009
PESCA;0,060953;2009
PESCA;0,060953;2009
PESCA;0,060953;2009
PESCA;0,060953;2009
PESCA;0,120158;2009
PESCA;0,060954;2009
PESCA;0,121567;2009
PESCA;0,060954;2009
PESCA;0,239238;2009
PESCA;0,060954;2009
PESCA;0,060954;2009
PESCA;0,060956;2009
PESCA;0,239241;2009
PESCA;0,121569;2009
PESCA;0,060954;2009
PESCA;0,060956;2009
PESCA;0,120157;2009
PESCA;0,060955;2009
PESCA;0,120159;2009
PESCA;0,12157;2009
PESCA;0,534161;2009
PESCA;0,183794;2009
PESCA;0,060956;2009
PESCA;0,089027;2009
PESCA;0,089027;2009
PESCA;0,12157;2009
PESCA;0,060958;2009
PESCA;0,121575;2009
PESCA;0,060958;2009
PESCA;0,060958;2009
PESCA;0,060958;2009
PESCA;0,121573;2009
PESCA;0,060959;2009
PESCA;0,060958;2009
PESCA;0,060959;2009
PESCA;0,121576;2009
PESCA;0,06096;2009
PESCA;0,120171;2009
PESCA;0,060961;2009
PESCA;0,060961;2009
PESCA;0,060961;2009
PESCA;0,060963;2009
PESCA;0,120174;2009
PESCA;0,121583;2009
PESCA;0,120182;2009
PESCA;0,060965;2009
PESCA;0,060965;2009
PESCA;0,060965;2009
PESCA;0,911454;2009
PESCA;0,060966;2009
PESCA;0,060966;2009
PESCA;0,494849;2009
PESCA;0,060966;2009
PESCA;0,120181;2009
PESCA;0,060966;2009
PESCA;0,183826;2009
PESCA;0,444718;2009
PESCA;0,12159;2009
PESCA;0,060966;2009
PESCA;0,057021;2009
PESCA;0,852123;2009
PESCA;0,12159;2009
PESCA;0,121591;2009
PESCA;0,404912;2009
PESCA;0,060966;2009
PISBA;0,120165;2009
PISBA;0,06095;2009
PISBA;0,53412;2009
PISBA;0,060952;2009
PISBA;0,060952;2009
PISBA;0,339789;2009
PISBA;0,183784;2009
PISBA;0,060952;2009
PISBA;0,060953;2009
PISBA;0,953202;2009
PISBA;0,060952;2009
PISBA;0,720445;2009
PISBA;0,060952;2009
PISBA;0,120154;2009
PISBA;0,178468;2009
PISBA;0,120157;2009
PISBA;0,060953;2009
PISBA;0,060953;2009
PISBA;0,060953;2009
PISBA;0,060954;2009
PISBA;0,060954;2009
PISBA;0,239234;2009
PISBA;0,060954;2009
PISBA;0,120158;2009
PISBA;0,060954;2009
PISBA;1,251626;2009
PISBA;0,356095;2009
PISBA;0,060954;2009
PISBA;0,060955;2009
PISBA;0,060954;2009
PISBA;0,060955;2009
PISBA;0,789775;2009
PISBA;1,075429;2009
PISBA;0,060955;2009
PISBA;0,183783;2009
PISBA;2,881909;2009
PISBA;0,120157;2009
PISBA;0,121566;2009
PISBA;0,148818;2009
PISBA;1,418136;2009
PISBA;0,05701;2009
PISBA;0,66674;2009
PISBA;0,060955;2009
PISBA;0,060953;2009
PISBA;0,183787;2009
PISBA;0,060954;2009
PISBA;0,121564;2009
PISBA;0,060953;2009
PISBA;0,060955;2009
PISBA;0,060955;2009
PISBA;0,060953;2009
PISBA;0,534159;2009
PISBA;0,521217;2009
PISBA;0,178472;2009
PISBA;0,060954;2009
PISBA;0,060958;2009
PISBA;0,239241;2009
PISBA;0,239253;2009
PISBA;0,060958;2009
PISBA;0,060955;2009
PISBA;0,120158;2009
PISBA;0,060955;2009
PISBA;0,060957;2009
PISBA;0,469654;2009
PISBA;0,210955;2009
PISBA;0,060956;2009
PISBA;0,060925;2009
PISBA;0,060925;2009
PISBA;0,183795;2009
PISBA;0,060925;2009
PISBA;0,060956;2009
PISBA;0,060956;2009
PISBA;0,121568;2009
PISBA;0,121576;2009
PISBA;0,060956;2009
PISBA;3,57421;2009
PISBA;0,060955;2009
PISBA;0,121571;2009
PISBA;0,42743;2009
PISBA;0,120177;2009
PISBA;0,060927;2009
PISBA;0,060957;2009
PISBA;0,060958;2009
PISBA;0,589181;2009
PISBA;0,120176;2009
PISBA;0,120177;2009
PISBA;1,057899;2009
PISBA;0,060957;2009
PISBA;0,120179;2009
PISBA;0,121565;2009
PISBA;0,248038;2009
PISBA;0,060927;2009
PISBA;0,120164;2009
PISBA;0,183794;2009
PISBA;2,984246;2009
PISBA;0,223742;2009
PISBA;0,948856;2009
PISBA;0,06096;2009
PISBA;0,06096;2009
PISBA;0,534177;2009
PISBA;0,24804;2009
PISBA;0,537961;2009
PISBA;0,060954;2009
PISBA;0,060954;2009
PISBA;0,060956;2009
PISBA;0,060958;2009
PISBA;0,060956;2009
PISBA;1,282022;2009
PISBA;0,060957;2009
PISBA;0,268348;2009
PISBA;0,120157;2009
PISBA;0,060957;2009
PISBA;0,195106;2009
PISBA;0,060957;2009
PISBA;0,060928;2009
PISBA;0,060929;2009
PISBA;0,195097;2009
PISBA;0,060958;2009
PISBA;0,821176;2009
PISBA;0,060929;2009
PISBA;0,060958;2009
PISBA;0,121573;2009
PISBA;0,057013;2009
PISBA;0,121575;2009
PISBA;1,44726;2009
PISBA;0,120182;2009
PISBA;0,060928;2009
PISBA;0,239253;2009
PISBA;0,060958;2009
PISBA;0,121573;2009
PISBA;0,060958;2009
PISBA;0,120168;2009
PISBA;0,060957;2009
PISBA;0,120163;2009
PISBA;0,060955;2009
PISBA;0,060955;2009
PISBA;0,060931;2009
PISBA;0,239225;2009
PISBA;0,120185;2009
PISBA;0,060931;2009
PISBA;2,09794;2009
PISBA;0,060959;2009
PISBA;0,121575;2009
PISBA;0,060961;2009
PISBA;0,060961;2009
PISBA;0,120169;2009
PISBA;0,060961;2009
PISBA;1,668861;2009
PISBA;0,183765;2009
PISBA;1,030737;2009
PISBA;0,578947;2009
PISBA;0,060961;2009
PISBA;0,060932;2009
PISBA;0,525555;2009
PISBA;0,060931;2009
PISBA;0,060931;2009
PISBA;0,316529;2009
PISBA;0,060932;2009
PISBA;0,060962;2009
PISBA;1,618308;2009
PISBA;0,120172;2009
PISBA;0,060961;2009
PISBA;0,060963;2009
PISBA;1,71847;2009
PISBA;0,060964;2009
PISBA;0,060961;2009
PISBA;0,178497;2009
PISBA;1,456459;2009
PISBA;0,060963;2009
PISBA;0,334521;2009
PISBA;0,060966;2009
PISBA;0,060965;2009
PISBA;0,060965;2009
PISBA;0,120182;2009
PISBA;0,120182;2009
PISBA;0,060967;2009
PISBA;0,239284;2009
PISBA;0,060966;2009
PISBA;2,057932;2009
PISBA;0,239285;2009
PISBA;0,060966;2009
PISBA;0,195128;2009
PISBA;0,120184;2009
PISBA;0,057022;2009
PISBA;0,060968;2009
PISBA;0,060968;2009
PISBA;0,060969;2009
PISBA;0,060969;2009
PISBA;0,178515;2009
PISBA;0,060969;2009
PUERTO BOYAC¡;0,06086;2009
PUERTO BOYAC¡;0,119994;2009
PUERTO BOYAC¡;0,060861;2009
PUERTO BOYAC¡;0,121296;2009
PUERTO BOYAC¡;0,06086;2009
PUERTO BOYAC¡;0,06086;2009
PUERTO BOYAC¡;0,12;2009
PUERTO BOYAC¡;0,287993;2009
PUERTO BOYAC¡;0,060864;2009
PUERTO BOYAC¡;0,060864;2009
PUERTO BOYAC¡;0,103311;2009
PUERTO BOYAC¡;0,119999;2009
PUERTO BOYAC¡;0,183492;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,312947;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060864;2009
PUERTO BOYAC¡;0,510896;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,120002;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,338346;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,060864;2009
PUERTO BOYAC¡;0,121373;2009
PUERTO BOYAC¡;0,58106;2009
PUERTO BOYAC¡;0,060865;2009
PUERTO BOYAC¡;0,120003;2009
PUERTO BOYAC¡;0,060866;2009
PUERTO BOYAC¡;0,056927;2009
PUERTO BOYAC¡;0,103312;2009
PUERTO BOYAC¡;0,088895;2009
PUERTO BOYAC¡;0,200915;2009
PUERTO BOYAC¡;0,060866;2009
PUERTO BOYAC¡;0,178167;2009
PUERTO BOYAC¡;0,060866;2009
PUERTO BOYAC¡;0,121375;2009
PUERTO BOYAC¡;0,577949;2009
PUERTO BOYAC¡;0,060866;2009
PUERTO BOYAC¡;0,210598;2009
PUERTO BOYAC¡;0,121375;2009
PUERTO BOYAC¡;0,120005;2009
PUERTO BOYAC¡;0,060866;2009
PUERTO BOYAC¡;0,121376;2009
PUERTO BOYAC¡;0,060867;2009
PUERTO BOYAC¡;0,238855;2009
PUERTO BOYAC¡;0,96497;2009
PUERTO BOYAC¡;0,315998;2009
PUERTO BOYAC¡;0,120007;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,060867;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,266697;2009
PUERTO BOYAC¡;0,120005;2009
PUERTO BOYAC¡;0,120008;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,178175;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,060867;2009
PUERTO BOYAC¡;0,183499;2009
PUERTO BOYAC¡;0,238862;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,533401;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,183508;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,42223;2009
PUERTO BOYAC¡;0,00699;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,205967;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,120008;2009
PUERTO BOYAC¡;0,12138;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,060868;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,12001;2009
PUERTO BOYAC¡;0,060869;2009
PUERTO BOYAC¡;0,046493;2009
PUERTO BOYAC¡;0,121385;2009
PUERTO BOYAC¡;0,103326;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,120014;2009
PUERTO BOYAC¡;0,121384;2009
PUERTO BOYAC¡;0,734583;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,120013;2009
PUERTO BOYAC¡;0,27175;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,011891;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,370899;2009
PUERTO BOYAC¡;0,183513;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,205973;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,650726;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,121383;2009
PUERTO BOYAC¡;0,178193;2009
PUERTO BOYAC¡;0,1214;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;1,649889;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,238871;2009
PUERTO BOYAC¡;0,27449;2009
PUERTO BOYAC¡;0,06087;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,105296;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,982755;2009
PUERTO BOYAC¡;0,121385;2009
PUERTO BOYAC¡;0,183508;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;1,753978;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,426293;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,088904;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,121385;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,121386;2009
PUERTO BOYAC¡;0,121385;2009
PUERTO BOYAC¡;0,121385;2009
PUERTO BOYAC¡;0,103327;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,266711;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,194814;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,488084;2009
PUERTO BOYAC¡;0,452978;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,239848;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;1,24629;2009
PUERTO BOYAC¡;0,18351;2009
PUERTO BOYAC¡;0,121386;2009
PUERTO BOYAC¡;0,404324;2009
PUERTO BOYAC¡;0,120016;2009
PUERTO BOYAC¡;0,060871;2009
PUERTO BOYAC¡;0,178191;2009
PUERTO BOYAC¡;0,121388;2009
PUERTO BOYAC¡;0,120018;2009
PUERTO BOYAC¡;1,369843;2009
PUERTO BOYAC¡;14,509718;2009
PUERTO BOYAC¡;0,178186;2009
PUERTO BOYAC¡;0,238875;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,338396;2009
PUERTO BOYAC¡;0,120016;2009
PUERTO BOYAC¡;0,121387;2009
PUERTO BOYAC¡;0,060874;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,060874;2009
PUERTO BOYAC¡;0,121402;2009
PUERTO BOYAC¡;0,121402;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,060872;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,121389;2009
PUERTO BOYAC¡;0,060873;2009
PUERTO BOYAC¡;0,121389;2009
PUERTO BOYAC¡;0,120019;2009
PUERTO BOYAC¡;0,060874;2009
PUERTO BOYAC¡;0,060875;2009
PUERTO BOYAC¡;0,060875;2009
PUERTO BOYAC¡;0,060581;2009
PUERTO BOYAC¡;0,060875;2009
PUERTO BOYAC¡;0,060875;2009
PUERTO BOYAC¡;0,060875;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,056938;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,440348;2009
PUERTO BOYAC¡;0,001953;2009
PUERTO BOYAC¡;0,121395;2009
PUERTO BOYAC¡;0,060878;2009
PUERTO BOYAC¡;0,060876;2009
PUERTO BOYAC¡;0,060876;2009
PUERTO BOYAC¡;0,088912;2009
PUERTO BOYAC¡;0,060876;2009
PUERTO BOYAC¡;0,060876;2009
PUERTO BOYAC¡;0,120026;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,120028;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,23889;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,060877;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,121398;2009
PUERTO BOYAC¡;0,120033;2009
PUERTO BOYAC¡;0,486248;2009
PUERTO BOYAC¡;0,060878;2009
PUERTO BOYAC¡;0,121399;2009
PUERTO BOYAC¡;0,178201;2009
PUERTO BOYAC¡;0,239868;2009
PUERTO BOYAC¡;0,060878;2009
PUERTO BOYAC¡;0,121405;2009
PUERTO BOYAC¡;0,120027;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,060878;2009
PUERTO BOYAC¡;0,178205;2009
PUERTO BOYAC¡;0,060878;2009
PUERTO BOYAC¡;0,583667;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,251751;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,27284;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,060879;2009
PUERTO BOYAC¡;0,121402;2009
PUERTO BOYAC¡;0,80025;2009
PUERTO BOYAC¡;0,121402;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,088917;2009
PUERTO BOYAC¡;0,12142;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;1,840355;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,238907;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,06088;2009
PUERTO BOYAC¡;0,121406;2009
PUERTO BOYAC¡;0,874293;2009
PUERTO BOYAC¡;0,121403;2009
PUERTO BOYAC¡;0,05694;2009
PUERTO BOYAC¡;0,266749;2009
PUERTO BOYAC¡;0,839004;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,944967;2009
PUERTO BOYAC¡;0,120035;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;2,003158;2009
PUERTO BOYAC¡;1,596347;2009
PUERTO BOYAC¡;0,120034;2009
PUERTO BOYAC¡;0,120026;2009
PUERTO BOYAC¡;4,677727;2009
PUERTO BOYAC¡;0,060882;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,120039;2009
PUERTO BOYAC¡;0,493117;2009
PUERTO BOYAC¡;0,060884;2009
PUERTO BOYAC¡;0,120041;2009
PUERTO BOYAC¡;1,333773;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,712031;2009
PUERTO BOYAC¡;0,120035;2009
PUERTO BOYAC¡;2,434878;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,120039;2009
PUERTO BOYAC¡;0,283875;2009
PUERTO BOYAC¡;0,060881;2009
PUERTO BOYAC¡;0,060884;2009
PUERTO BOYAC¡;0,645031;2009
PUERTO BOYAC¡;0,121411;2009
PUERTO BOYAC¡;0,121407;2009
PUERTO BOYAC¡;3,753717;2009
PUERTO BOYAC¡;0,120035;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,120035;2009
PUERTO BOYAC¡;0,060884;2009
PUERTO BOYAC¡;0,056944;2009
PUERTO BOYAC¡;0,120036;2009
PUERTO BOYAC¡;0,060885;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,681837;2009
PUERTO BOYAC¡;0,208671;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,060882;2009
PUERTO BOYAC¡;0,060882;2009
PUERTO BOYAC¡;1,217458;2009
PUERTO BOYAC¡;0,060885;2009
PUERTO BOYAC¡;0,060882;2009
PUERTO BOYAC¡;0,060882;2009
PUERTO BOYAC¡;0,121409;2009
PUERTO BOYAC¡;0,238916;2009
PUERTO BOYAC¡;0,183542;2009
PUERTO BOYAC¡;0,120039;2009
PUERTO BOYAC¡;0,121409;2009
PUERTO BOYAC¡;0,120028;2009
PUERTO BOYAC¡;0,565519;2009
PUERTO BOYAC¡;0,121425;2009
PUERTO BOYAC¡;3,057039;2009
PUERTO BOYAC¡;0,178225;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,210648;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,474916;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;1,462826;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,056944;2009
PUERTO BOYAC¡;0,417512;2009
PUERTO BOYAC¡;0,056944;2009
PUERTO BOYAC¡;0,060883;2009
PUERTO BOYAC¡;0,120038;2009
PUERTO BOYAC¡;0,12141;2009
PUERTO BOYAC¡;0,121409;2009
PUERTO BOYAC¡;0,060883;2009
